ContractID,LocationID,LocationName,Currency,Street,City,Latitude,Longitude,Subarea,Area,PostalCode,Country,LocPerils,RiskCount,Stories,YearBuilt,OccupancyCodeType,OccupancyCode,ConstructionCodeType,ConstructionCode,ConstructionOther,BuildingValue,OtherValue,ContentsValue,TimeElementValue,LocLimitType,LimitBldg,LimitOther,LimitContent,LimitTime,DeductType,DeductBldg,DeductOther,DeductContent,DeductTime,SubLimitArea,WallAttachedStructure,RoofDeckAttachment,WallType,WallSiding,SmallDebris,SealofApproval,GrossArea,FloorOfInterest,WindowProtection,RoofAnchorage,RoofGeometry,RoofPitch,RoofCover,FoundationConnection,FoundationType,BuildingCondition,LargeMissile,SpecialConstruction,Equipment,Ornamentation,ShapeIrregularity,BuildingShape,ShortColumn,SoftStory,Retrofit,ServiceEquipmentProtection,ContentVulnerability,CustomFloodSOP,FirstFloorHeight,BasementFinishType,BasementLevelCount,CRESTA
181927,1787247,1787247,USD,188 THACHER STREET,HORNELL,0,0,101,NY,14843,US,PWA,1,0,0,AIR,424,AIR,114,114,5141111,0,8242000,2900000,S,16283111,0,0,0,CT,25000,0,0,15890.411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181799,1786768,1786768,USD,RT 26,FALMOUTH,0,0,5,ME,04105,US,PWA,1,0,0,AIR,343,AIR,101,101,150000,0,0,0,S,150000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786772,1786772,USD,5401 N 118TH CT,MILWAUKEE,0,0,79,WI,53225,US,PWA,1,1,1995,AIR,323,AIR,111,111,0,0,71250,0,S,71250,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782148,1782148,USD,3050 MCVITTY FOREST DR,ROANOKE,0,0,161,VA,24018,US,PWA,1,0,0,AIR,315,AIR,100,100,0,0,82081,0,C,0,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782150,1782150,USD,3410 GARRETT LANE,ORANGE BEACH,0,0,3,AL,36561,US,PWA,1,0,1985,AIR,315,AIR,100,100,0,0,150000,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782154,1782154,USD,95 OFF BROADWAY,CUTTYHUNK,0,0,7,MA,02713,US,PWA,1,0,1900,AIR,315,AIR,101,101,1061494,0,1111109,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181141,1780518,1780518,USD,15 UNION FIELD RD,TRURO,0,0,1,MA,02666,US,PWA,1,0,0,AIR,343,AIR,101,101,333333,0,11111,0,S,344444,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180845,1778877,1778877,USD,2201 RIVER RD,LOUISVILLE,0,0,111,KY,40206,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,244440,0,S,244440,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180671,1777985,1777985,USD,3702 CHEVY CHASE DR,HOUSTON,0,0,201,TX,77019,US,PWA,1,3,1979,AIR,329,AIR,151,151,0,0,87800,0,S,87800,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180374,1774858,1774858,USD,12 GILL ST,WOBURN,0,0,17,MA,01801,US,PWA,1,0,0,AIR,325,AIR,111,111,0,0,2000000,43750,S,2293750,0,0,0,CT,100000,0,0,239.726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180375,1774859,1774859,USD,408 BEACH BLVD,BILOXI,0,0,47,MS,39530,US,PWA,1,0,0,AIR,317,AIR,111,111,0,0,36000,0,S,36000,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180376,1774861,1774861,USD,29979 ROAD 182,EXETER,0,0,107,CA,93221,US,PWA,1,0,0,AIR,343,AIR,101,101,0,0,11000,0,S,11000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774200,1774200,USD,1543 WILKES AVE,BILOXI,0,0,47,MS,39530,US,PWA,1,1,1974,AIR,302,AIR,101,101,2778,0,0,0,S,2778,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181880,1787095,1787095,USD,BEAVER DAM ROAD,KATONAH,0,0,119,NY,10536,US,PWA,1,0,0,AIR,343,AIR,101,101,0,0,11111,0,S,11111,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786774,1786774,USD,1000 PARKVIEW BLVD,LOMBARD,0,0,43,IL,60148,US,PWA,1,0,1999,AIR,323,AIR,111,111,0,0,119000,0,S,119000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181685,1786179,1786179,USD,1819 FEDDERN AVENUE,GROVE CITY,0,0,49,OH,43123,US,PWA,1,0,0,AIR,315,AIR,111,111,569445,0,0,0,S,569445,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782152,1782152,USD,455 LONGBOAT CLUB ROAD #605,LONG BOAT KEY,0,0,115,FL,34228,US,PWA,1,1,1990,AIR,315,AIR,151,151,0,0,200000,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782153,1782153,USD,4570 OCEAN BEACH BLVD (# 64),COCOA BEACH,0,0,9,FL,32931,US,PWA,1,1,1979,AIR,315,AIR,111,111,0,0,99945,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780524,1780524,USD,1000 ROBINSON AVE,ST. CLOUD,0,0,97,FL,34769,US,PWA,1,2,1973,AIR,322,AIR,111,111,0,0,0,250000,S,250000,0,0,0,C,0,0,0,684.93150000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181143,1780525,1780525,USD,49 MAIN ST,DUNEDIN,0,0,103,FL,34698,US,PWA,1,0,0,AIR,317,AIR,101,101,0,0,2600,0,S,10100,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786769,1786769,USD,2121 CLIFF DR,EAGAN,0,0,37,MN,55122,US,PWA,1,0,1928,AIR,323,AIR,101,101,0,0,85000,0,S,85000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786773,1786773,USD,2500 N LYNNDALE DR STE I,APPLETON,0,0,87,WI,54914,US,PWA,1,1,1999,AIR,323,AIR,111,111,0,0,71250,0,S,71250,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181433,1785508,1785508,USD,262 HARBOR DR,STAMFORD,0,0,1,CT,06902,US,PWA,1,4,1979,AIR,315,AIR,151,151,0,0,9075000,1250000,S,10325000,0,0,0,CT,1000,0,0,1712.3288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181434,1785509,1785509,USD,2300 CLARENDON BLVD STE 400,ARLINGTON,0,0,13,VA,22201,US,PWA,1,14,0,AIR,341,AIR,151,151,0,0,433598,0,S,433598,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778013,1778013,USD,100 LOWERY CROSSING,WINSTON-SALEM,0,0,67,NC,27101,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,1000,0,S,1000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778011,1778011,USD,7282 WILLIAM BARRY BLVD,NORTH SYRACUSE,0,0,67,NY,13212,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,1000,0,S,1000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778012,1778012,USD,301 N MAIN ST,WINSTON-SALEM,0,0,67,NC,27101,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,1000,0,S,1000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782149,1782149,USD,3071 WILLOW GREEN UNIT 35,SARASOTA,0,0,115,FL,34235,US,PWA,1,0,1986,AIR,315,AIR,100,100,0,0,46400,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782151,1782151,USD,41 BROADWAY,CUTTYHUNK,0,0,7,MA,02713,US,PWA,1,0,1910,AIR,315,AIR,101,101,720300,0,695603,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780519,1780519,USD,640-656 WEST 12TH STREET,ERIE,0,0,49,PA,16512,US,PWA,1,2,1925,AIR,401,AIR,114,114,10435098,0,17644895,9216000,S,37295993,0,0,0,CT,10000,0,0,25249.3151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780520,1780520,USD,5190 OLD EASTON ROAD,DANBORO,0,0,17,PA,18916,US,PWA,1,1,1995,AIR,322,AIR,111,111,0,0,0,1080000,S,1080000,0,0,0,C,0,0,0,2958.9041000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780522,1780522,USD,2400 LOWERY ST,WINSTON-SALEM,0,0,67,NC,27101,US,PWA,1,2,1980,AIR,322,AIR,111,111,0,0,0,220000,S,220000,0,0,0,C,0,0,0,602.73969999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774197,1774197,USD,955A HOWARD AVE,BILOXI,0,0,47,MS,39530,US,PWA,1,1,1901,AIR,343,AIR,101,101,0,0,46667,0,S,46667,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180230,1773343,1773343,USD,529 ALMA ST,PALO ALTO,0,0,85,CA,94301,US,PWA,1,0,1906,AIR,315,AIR,111,111,0,0,123984,14400,S,138384,0,0,0,CT,1000,0,0,39.452100000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774196,1774196,USD,1214 BARTH RD,POPLARVILLE,0,0,109,MS,39470,US,PWA,1,1,1902,AIR,343,AIR,101,101,33333,0,0,0,S,33333,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180232,1773345,1773345,USD,200 METROPLEX DRIVE,EDISON,0,0,23,NJ,08817,US,PWA,1,0,0,AIR,315,AIR,151,151,0,0,300000,0,S,300000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774199,1774199,USD,1543 WILKES AVE,BILOXI,0,0,47,MS,39530,US,PWA,1,1,1974,AIR,302,AIR,101,101,72222,0,0,0,S,72222,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180846,1778878,1778878,USD,3061 W. ALBANY,BROKEN ARROW,0,0,143,OK,74012,US,PWA,1,0,0,AIR,327,AIR,111,111,0,0,1111111,291840,S,1402951,0,0,0,CT,25000,0,0,799.5616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778010,1778010,USD,500 E. NORTH STREET,DE FOREST,0,0,25,WI,53532,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,1000,0,S,1000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181607,1786009,1786009,USD,IRON MOUNTAIN ARCHIVES,SUFFIELD,0,0,3,CT,06078,US,PWA,1,0,1987,AIR,315,AIR,101,101,0,0,2750000,250000,S,3000000,0,0,0,CT,5000,0,0,684.93150000000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181642,1786053,1786053,USD,EAST PIER ROAD,GULFPORT,0,0,47,MS,39501,US,PWA,1,0,0,AIR,317,AIR,101,101,0,0,3250,0,S,3250,0,0,0,CT,500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181565,1785864,1785864,USD,838 CARROLL ST,BROOKLYN,0,0,47,NY,11215,US,PWA,1,0,0,AIR,317,AIR,151,151,0,0,5000,0,S,5000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782146,1782146,USD,2207 MIRAMONTE WAY,NAPLES,0,0,21,FL,34105,US,PWA,1,2,2007,AIR,315,AIR,101,101,2400000,0,1680000,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181330,1782145,1782145,USD,123/124 LEWIS WHARF,BOSTON,0,0,25,MA,02110,US,PWA,1,6,1830,AIR,315,AIR,111,111,0,0,394632,961338,S,1355970,0,0,0,CT,1000,0,0,2633.8027000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181144,1780526,1780526,USD,902 CARNEGIE CTR STE 301,PRINCETON,0,0,21,NJ,08540,US,PWA,1,0,0,AIR,438,AIR,114,114,0,0,7500000,0,S,7500000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778014,1778014,USD,5675 RUFFIN RD,SAN DIEGO,0,0,73,CA,92123,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,2000,0,S,2000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181879,1787094,1787094,USD,186-194 N ROBERTSON BLVD,BEVERLY HILLS,0,0,37,CA,90211,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,0,328811,S,328811,0,0,0,C,0,0,0,900.85209999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181799,1786767,1786767,USD,RT 26,FALMOUTH,0,0,5,ME,04105,US,PWA,1,0,0,AIR,343,AIR,101,101,100000,0,0,0,S,100000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786770,1786770,USD,1250 NORTHMEADOW PKWY,ROSWELL,0,0,121,GA,30076,US,PWA,1,1,1983,AIR,322,AIR,111,111,0,0,2250000,0,S,2250000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180379,1775224,1775224,USD,1250 CHURCH ST,SAINT HELENA,0,0,55,CA,94574,US,PWA,1,0,1982,AIR,315,AIR,101,101,2439500,0,0,0,S,2439500,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180376,1774860,1774860,USD,427 S GARDEN ST,VISALIA,0,0,107,CA,93277,US,PWA,1,0,0,AIR,343,AIR,101,101,344444,0,131111,0,S,475555,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180376,1775210,1775210,USD,12325 SODA LAKE RD,SANTA MARGARITA,0,0,79,CA,93453,US,PWA,1,1,1955,AIR,343,AIR,101,101,670000,0,0,0,S,670000,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180234,1774201,1774201,USD,965 E JEFFERSON AVE,DETROIT,0,0,163,MI,48207,US,PWA,1,4,0,AIR,315,AIR,151,151,2853727,0,0,0,S,2853727,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181331,1782147,1782147,USD,3006 CARING WAY   UNIT 314,PORT CHARLOTTE,0,0,15,FL,33952,US,PWA,1,5,0,AIR,315,AIR,111,111,0,0,67898,0,C,0,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181140,1780517,1780517,USD,84 CARLETON ST,HAMDEN,0,0,9,CT,06517,US,PWA,1,1,1950,AIR,343,AIR,101,101,188889,0,0,0,S,188889,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780521,1780521,USD,2455 ROBISON RD W,ERIE,0,0,49,PA,16509,US,PWA,1,2,1996,AIR,322,AIR,111,111,0,0,0,350000,S,350000,0,0,0,C,0,0,0,958.90409999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180670,1777984,1777984,USD,1545 E ACEQUIA AVE,VISALIA,0,0,107,CA,93292,US,PWA,1,0,0,AIR,315,AIR,111,111,0,0,562700,257140,S,819840,0,0,0,CT,1000,0,0,704.4932,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180374,1774857,1774857,USD,1 WALL ST,BURLINGTON,0,0,17,MA,01803,US,PWA,1,6,1984,AIR,325,AIR,111,111,0,0,1000000,43750,S,1293750,0,0,0,CT,100000,0,0,239.726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180379,1774862,1774862,USD,2334 LUNDY PLACE,SAN JOSE,0,0,85,CA,95131,US,PWA,1,0,0,AIR,315,AIR,101,101,0,0,75000,0,S,75000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180231,1773344,1773344,USD,17515 W 9 MILE RD,SOUTHFIELD,0,0,125,MI,48075,US,PWA,1,0,0,AIR,313,AIR,151,151,0,0,782841,1059404,S,1842245,0,0,0,CT,1000,0,0,2902.4767000000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181800,1786771,1786771,USD,11075 KNOTT AVE,CYPRESS,0,0,59,CA,90630,US,PWA,1,99,1900,AIR,323,AIR,131,131,0,0,125000,0,S,125000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181801,1786775,1786775,USD,18 LINDEN SHRS,BRANFORD,0,0,9,CT,06405,US,PWA,1,2,1993,AIR,313,AIR,101,101,0,0,10000,0,S,10000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181329,1782144,1782144,USD,135 WEST CLAY AVENUE,ROSELLE PARK,0,0,39,NJ,07204,US,PWA,1,0,0,AIR,322,AIR,111,111,722192,0,550000,20000,S,1292192,0,0,0,CT,1000,0,0,54.794499999999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
181142,1780523,1780523,USD,4644 WADSWORTH RD,DAYTON,0,0,113,OH,45414,US,PWA,1,2,1969,AIR,322,AIR,111,111,0,0,0,350000,S,350000,0,0,0,C,0,0,0,958.90409999999997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180691,1778009,1778009,USD,4810 FOREST RUN ROAD,MADISON,0,0,25,WI,53707,US,PWA,1,0,0,AIR,313,AIR,111,111,0,0,95000,0,S,95000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180376,1775209,1775209,USD,13084 SODA LAKE RD,SANTA MARGARITA,0,0,79,CA,93453,US,PWA,1,1,1950,AIR,343,AIR,101,101,412222,0,0,0,S,412222,0,0,0,CT,5000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180378,1775223,1775223,USD,717 NORTH BROADWAY,SARATOGA TOWNSHIP,0,0,91,NY,12871,US,PWA,1,0,0,AIR,315,AIR,101,101,0,0,1,0,S,1,0,0,0,CT,2500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774198,1774198,USD,5420 HIGHWAY 198 EAST,LUCEDALE,0,0,39,MS,39452,US,PWA,1,1,2010,AIR,343,AIR,101,101,111111,0,2444,0,S,113555,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
180233,1774195,1774195,USD,1112 HANLEY ROAD,OCEAN SPRINGS,0,0,59,MS,39564,US,PWA,1,2,1940,AIR,343,AIR,101,101,83333,0,5556,0,S,88889,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135349,1480598,1480598,USD,333 W VINE ST,LEXINGTON,0,0,67,KY,40507,US,PWA,1,22,1982,AIR,315,AIR,131,131,0,0,2650000,2850000,S,5500000,0,0,0,CT,1000,0,0,7808.2191999999995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135350,1480602,1480602,USD,4141 ROSSLYN DR,CINCINNATI,0,0,61,OH,45209,US,PWA,1,1,1998,AIR,424,AIR,114,114,4900000,0,6850000,5490000,S,17240000,0,0,0,CT,5000,0,0,45123.287700000001,,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135350,1480604,1480604,USD,11370 ROCKFIELD CT,CINCINNATI,0,0,61,OH,45241,US,PWA,1,1,0,AIR,323,AIR,111,111,0,0,850000,0,S,850000,0,0,0,CT,25000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135356,1480648,1480648,USD,1301 WESTERN AVENUE,CINCINNATI,0,0,61,OH,45203,US,PWA,1,1,2016,AIR,317,AIR,101,101,300000,0,0,0,S,300000,0,0,0,CT,1000,0,0,0,,0,0,0,0,0,0,527000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135333,1480535,1480535,USD,601 SCARBORO ROAD,OAK RIDGE,0,0,1,TN,37830,US,PWA,1,1,0,AIR,315,AIR,111,111,0,0,1627000,1550000,S,3177000,0,0,0,CT,5000,0,0,4246.5753000000004,,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135336,1480539,1480539,USD,200 CLARENDON ST,BOSTON,0,0,25,MA,02116,US,PWA,1,60,1977,AIR,315,AIR,151,151,0,0,30900000,1000000,S,32150000,0,0,0,CT,5000,0,0,2739.7260000000001,,0,0,0,0,0,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135336,1480540,1480540,USD,200 CLARENDON ST,BOSTON,0,0,25,MA,02116,US,PWA,1,60,1977,AIR,315,AIR,151,151,20140677,0,0,1395078,S,21535755,0,0,0,CT,2500,0,0,26754.9205,,0,0,0,0,0,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
135332,1583449,1583449,USD,7637 N SHORE RD,NORFOLK,0,0,710,VA,23505,US,PWA,1,2,0,AIR,317,AIR,101,101,360534,0,0,0,S,360534,0,0,0,C,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999.00,0,0,
